"","Site_ID","GS","pTE_psi_to_ET","plag_psi_to_ET","aggTE_psi_to_ET","mem1_psi_to_ET","mem2_psi_to_ET","mem3_psi_to_ET","mem4_psi_to_ET","mem5_psi_to_ET","pTE_VPD_to_ET","plag_VPD_to_ET","aggTE_VPD_to_ET","mem1_VPD_to_ET","mem2_VPD_to_ET","mem3_VPD_to_ET","mem4_VPD_to_ET","mem5_VPD_to_ET","pTE_TA_to_ET","plag_TA_to_ET","aggTE_TA_to_ET","mem1_TA_to_ET","mem2_TA_to_ET","mem3_TA_to_ET","mem4_TA_to_ET","mem5_TA_to_ET","pTE_ET_to_psi","plag_ET_to_psi","aggTE_ET_to_psi","mem1_ET_to_psi","mem2_ET_to_psi","mem3_ET_to_psi","mem4_ET_to_psi","mem5_ET_to_psi","pTE_VPD_to_psi","plag_VPD_to_psi","aggTE_VPD_to_psi","mem1_VPD_to_psi","mem2_VPD_to_psi","mem3_VPD_to_psi","mem4_VPD_to_psi","mem5_VPD_to_psi","pTE_TA_to_psi","plag_TA_to_psi","aggTE_TA_to_psi","mem1_TA_to_psi","mem2_TA_to_psi","mem3_TA_to_psi","mem4_TA_to_psi","mem5_TA_to_psi","pTE_ET_to_VPD","plag_ET_to_VPD","aggTE_ET_to_VPD","mem1_ET_to_VPD","mem2_ET_to_VPD","mem3_ET_to_VPD","mem4_ET_to_VPD","mem5_ET_to_VPD","pTE_psi_to_VPD","plag_psi_to_VPD","aggTE_psi_to_VPD","mem1_psi_to_VPD","mem2_psi_to_VPD","mem3_psi_to_VPD","mem4_psi_to_VPD","mem5_psi_to_VPD","pTE_TA_to_VPD","plag_TA_to_VPD","aggTE_TA_to_VPD","mem1_TA_to_VPD","mem2_TA_to_VPD","mem3_TA_to_VPD","mem4_TA_to_VPD","mem5_TA_to_VPD","pTE_ET_to_TA","plag_ET_to_TA","aggTE_ET_to_TA","mem1_ET_to_TA","mem2_ET_to_TA","mem3_ET_to_TA","mem4_ET_to_TA","mem5_ET_to_TA","pTE_psi_to_TA","plag_psi_to_TA","aggTE_psi_to_TA","mem1_psi_to_TA","mem2_psi_to_TA","mem3_psi_to_TA","mem4_psi_to_TA","mem5_psi_to_TA","pTE_VPD_to_TA","plag_VPD_to_TA","aggTE_VPD_to_TA","mem1_VPD_to_TA","mem2_VPD_to_TA","mem3_VPD_to_TA","mem4_VPD_to_TA","mem5_VPD_to_TA"
"450","US-xRM","NGS",2.35189810238309,0,43.8160330601771,38,38,38,69,38,3.20759668307098,0,34.2371479586124,72,73,72,72,72,2.94287785435046,0,31.2764661431599,22,22,22,68,22,3.03890781997694,1,56.8396659999532,40,40,39,71,40,2.53343000671628,20,48.1681366298417,7,20,9,68,29,2.53093097342565,20,51.5992408954319,17,50,48,70,68,2.85689564079398,0,32.77570254915,40,40,40,71,40,1.94502122450086,1,19.8850022472633,5,5,4,40,5,29.8740024204216,0,56.9185742210661,50,50,50,68,50,2.2957273062322,0,20.3938007275352,8,8,8,50,8,1.80901549318965,14,13.3168168192314,2,2,1,23,15,28.4675042833605,0,49.8549505252338,10,10,10,57,10
"451","US-xSB","FT",3.40237118587463,23,50.7774669794371,13,21,14,65,37,6.02235325872296,0,58.6367064285696,38,38,38,71,38,5.23800812176837,0,43.3294335684881,13,13,13,63,13,3.73484606036939,1,59.5288490032199,63,63,62,70,63,2.57704644257285,0,41.3273338267207,36,36,36,71,36,2.50174578101671,0,36.5759112085713,11,11,11,65,11,5.51910875299151,0,53.0928867996029,72,73,72,72,72,2.09662664445444,1,32.449912258769,10,10,9,70,10,17.6429766828746,0,42.216383894246,72,73,72,72,72,4.43435667332286,0,40.7476334865422,17,17,17,67,17,1.94142922560914,0,19.9946522840402,8,8,8,45,8,16.043860848323,0,39.8975485861663,72,73,72,72,72
"452","US-xSB","GS",4.21325105659943,22,58.6757242208663,12,20,15,61,37,6.33227131407117,0,63.0220685608482,14,14,14,63,14,6.13618606920829,0,46.6551340448261,6,6,6,52,6,4.98129800173582,23,74.2309004127078,15,22,16,65,39,3.46674858634142,0,54.1796201292869,40,40,40,71,40,3.02403777023589,0,38.6548493386637,10,10,10,59,10,5.97592128998392,0,64.1460987566298,17,17,17,70,17,2.831874127472,0,38.7955424775821,7,7,7,63,7,20.1721091690033,0,51.3275929266245,16,16,16,67,16,5.66932998633238,0,53.1005863686735,16,16,16,58,16,2.83238456599251,0,28.3926359266482,9,9,9,48,9,20.0872890669797,0,54.0130178855032,72,73,72,72,72
"453","US-xSB","NGS",5.53288264050431,1,50.3683681404184,7,7,6,34,7,6.66772451082275,0,75.1609082338672,12,12,12,59,12,6.07402227723752,0,63.7640490494367,12,12,12,54,12,6.89940898705379,23,84.9404370977645,7,13,9,52,32,4.95284314649012,23,92.3067978545195,11,18,8,68,31,5.44880004141836,2,107.166729589539,38,38,36,71,38,5.99947069545102,0,61.4652204164211,9,9,9,56,9,3.45130351131026,23,28.4524667971375,6,6,5,30,28,13.4028920726279,0,48.4857633606079,13,13,13,57,13,4.61018422508312,0,21.1924683317783,3,3,3,26,3,2.71956432650664,0,2.71956432650664,1,1,1,14,1,11.4127959277379,0,34.7443747430379,8,8,8,38,8
"454","US-xSC","FT",5.50306525207475,1,102.099658503049,72,73,72,72,72,7.01408435089646,0,99.1994051554292,72,73,72,72,72,5.32309447132628,0,75.9148547067412,72,73,72,72,72,4.69559499623865,23,81.7052815026277,72,73,72,72,72,3.91365634316018,0,72.3504884467138,72,73,72,72,72,3.35965438867551,0,68.2229032767311,72,73,72,72,72,5.77653348925736,0,77.5511560162692,72,73,72,72,72,3.37629016161725,0,62.7101861687531,72,73,72,72,72,22.9061417855355,0,53.3678123876503,72,73,72,72,72,3.49179323923761,0,33.8416179757853,12,12,12,44,12,2.83615860632508,0,55.6047254924692,72,73,72,72,72,20.488430911148,0,48.4535093501471,72,73,72,72,72
"455","US-xSC","GS",6.99605106526075,1,133.747823152588,72,73,72,72,72,8.58957460447334,0,132.421854156595,32,32,32,70,32,7.45827076672302,0,98.694641816481,7,7,7,58,7,6.05979776576912,1,91.4622984083037,11,11,10,65,11,5.27076717686508,0,99.9041611441333,72,73,72,72,72,4.91085212140605,0,98.0520870344621,72,73,72,72,72,7.10696138708426,0,76.3130621181731,12,12,12,47,12,4.34908959222193,0,83.9081233531131,41,41,41,71,41,28.9059945528499,0,75.3898738050216,63,63,63,71,63,5.76808395128917,0,49.6502918022211,10,10,10,35,10,4.49507165669064,0,85.5384143641757,40,40,40,71,40,30.161840782958,0,78.1451540952728,72,73,72,72,72
"456","US-xSC","NGS",7.43230393130605,2,118.106007898859,10,10,8,62,10,5.70423650800485,0,89.4138925274441,15,15,15,69,15,5.5035895134884,0,69.9029275967074,10,10,10,42,10,6.82090507541874,0,105.777037950299,10,10,10,55,10,4.66219902749464,23,53.1692859936721,4,7,3,38,26,4.6943070627775,1,35.6957563040504,2,2,1,30,2,5.32699906166798,0,76.4563858253562,8,8,8,63,8,4.20769298409861,2,48.4459833635327,9,9,7,44,9,20.1406950734152,0,68.8347780210074,72,73,72,72,72,4.48474963330673,0,24.8834149960237,3,3,3,11,3,NA,NA,NA,NA,NA,NA,NA,NA,15.5383912363796,0,44.7437062721356,8,8,8,46,8
"457","US-xSE","FT",3.17212414400639,0,48.8377103759166,72,73,72,72,72,6.28755916864928,0,58.7349050384867,72,73,72,72,72,4.55309559408228,0,40.8153338694077,72,73,72,72,72,3.68909021992398,0,53.3300477115401,13,13,13,71,13,2.56456935900053,0,47.1685735800869,72,73,72,72,72,1.75261148309093,23,35.534829874723,32,32,9,71,32,4.71570779685769,0,44.5829728855732,72,73,72,72,72,1.95045083062253,0,33.2602782837416,72,73,72,72,72,17.7118555774905,0,38.0295589557583,37,37,37,70,37,2.94994364738017,0,21.4404519746588,12,12,12,56,12,1.24806126928964,1,18.2216114413931,13,13,12,50,13,16.2971349569841,0,36.5111705098174,72,73,72,72,72
"458","US-xSE","GS",3.32773239788081,1,52.6001848149852,15,15,14,64,15,6.45966877575989,0,69.7746960304479,37,37,37,70,37,5.89791043325212,0,52.0141930350098,9,9,9,63,9,3.95035441925013,0,56.5960343585021,7,7,7,59,7,2.64718114702593,0,47.2636821620164,8,8,8,67,8,2.57663265437072,22,48.0188909811502,8,64,72,71,72,5.11163527869922,0,47.0746244925399,13,13,13,62,13,2.1146768779479,1,25.5313678811591,12,12,11,56,12,21.8599545716022,0,47.349249213413,11,11,11,61,11,4.62508262172025,0,32.6550410344094,11,11,11,48,11,1.76910387336346,0,25.0620119787886,13,13,13,47,13,22.4145190363627,0,52.7100388717871,15,15,15,62,15
"459","US-xSE","NGS",3.08208259549026,0,55.0962459000118,34,34,34,68,34,5.09658326117281,0,58.4696887461717,72,73,72,72,72,4.36217829230316,0,52.7835479270129,57,57,57,69,57,4.27556137823521,23,77.5001126878424,72,73,72,72,72,3.91585379898686,18,77.0636114038123,72,73,72,72,72,3.81296226159407,23,74.7248995355312,72,73,72,72,72,4.23327280795277,0,39.997621116536,12,12,12,64,12,2.1095620099929,2,35.7157231235715,13,13,11,48,13,15.4240607551392,0,49.2923693034895,35,35,35,67,35,3.07719057237012,0,23.7017072053763,6,6,6,43,6,1.8742059373971,2,14.0516525490608,6,6,4,16,6,12.8295574322106,0,41.4394950217851,29,29,29,59,29
"460","US-xSJ","FT",1.91210779425312,0,23.6024171748852,6,6,6,56,6,2.26651804251086,0,41.2587033888612,72,73,72,72,72,2.13823141704268,0,42.9687661837356,72,73,72,72,72,2.5609571625018,2,37.2880938966189,16,16,14,69,16,2.22832242653436,9,47.3190973291752,72,73,72,72,72,2.06933723186074,9,42.3262296362944,72,73,72,72,72,1.76469656474825,0,31.9965359159689,72,73,72,72,72,1.26131691124995,16,25.6916867580496,72,73,72,72,72,29.9116337560698,0,56.0792085621076,1,1,1,71,1,1.62255182005957,3,31.8965402340675,21,21,18,68,21,1.1944592137457,16,19.0363613757176,1,17,6,55,22,28.1061404109519,0,53.2841892222951,1,1,1,68,1
"461","US-xSJ","GS",2.52581125833396,22,12.1361066525455,2,5,5,12,27,5.04989256025666,0,76.8673472174333,8,8,8,54,8,4.5381316277978,0,75.4081708859897,1,1,1,49,1,4.66948393426153,1,28.7161541575813,2,2,1,19,2,2.89437751399124,18,59.5464980116616,4,48,35,70,53,2.75564709940898,9,45.9217948388591,4,10,6,61,15,3.89127593415261,5,47.8657260197335,2,4,2,35,7,2.21836823216041,16,32.5925462592054,0,4,4,46,20,30.7875090315754,0,73.4693196630321,1,1,1,44,1,3.70362833543788,0,40.9899760022818,2,2,2,39,2,2.38391272705723,16,12.8777911911125,0,6,2,20,18,29.5339701190095,0,71.6415007860398,1,1,1,40,1
"462","US-xSJ","NGS",2.59372961291155,1,36.4829531055452,13,13,12,58,13,2.74543673935241,0,57.60862241347,72,73,72,72,72,2.72871256023098,9,54.0079544778547,22,22,13,69,22,4.02988735119793,22,57.5441436388204,14,22,17,65,39,2.72390013155268,10,59.415050776327,72,73,72,72,72,2.77175024707003,8,55.3001056315826,72,73,72,72,72,2.13522050045453,0,43.1510345500152,72,73,72,72,72,1.50125119521967,15,32.1478606783585,72,73,72,72,72,31.5456693768034,0,66.6417467527244,1,1,1,69,1,2.05571736831259,15,41.7543102388602,24,24,9,68,24,1.56442394302844,16,24.4697970061426,4,15,4,55,20,30.049112491414,0,64.7687671439813,1,1,1,69,1
"463","US-xSL","FT",2.12961892772775,0,30.3942815170728,72,73,72,72,72,3.93494016794778,0,44.2058027163995,72,73,72,72,72,2.39540241308613,0,28.2876764991755,72,73,72,72,72,1.92718405617855,23,27.0651161256143,65,65,42,71,65,1.10715501487581,23,18.1572625383674,72,73,72,72,72,0.882799308176295,0,17.680178688571,72,73,72,72,72,3.25901522717114,0,35.7881602391295,72,73,72,72,72,0.917705838808392,1,16.2511495341545,72,73,72,72,72,22.5217180502088,0,40.2432380317572,72,73,72,72,72,1.44125834257036,0,14.2881916161185,14,14,14,57,14,0.60388726819177,0,11.7633995921646,16,16,16,70,16,16.7571365449594,0,29.254539096889,38,38,38,71,38
"464","US-xSL","GS",3.43385170533499,0,41.6379941333199,8,8,8,68,8,3.73147134869887,0,43.735809626235,8,8,8,67,8,3.45572261863628,0,45.8646227626322,12,12,12,69,12,3.86664723940885,23,50.4756350405671,14,45,40,65,63,2.22075858073805,23,36.3354665047413,12,60,72,71,72,1.81791268823519,23,37.2354198991957,54,54,31,71,54,3.50153296436708,0,43.1050816293285,72,73,72,72,72,1.68772093412707,0,29.629878045077,21,21,21,68,21,28.0836612243624,0,60.404592857271,42,42,42,70,42,2.84780323410313,0,32.271061107717,15,15,15,57,15,1.22392041947386,0,20.7343809939391,15,15,15,53,15,24.4619757579733,0,49.4834147590041,16,16,16,60,16
"465","US-xSL","NGS",2.68673057740956,0,38.0766365659306,72,73,72,72,72,3.07038346328109,0,42.1951131311011,72,73,72,72,72,2.65374314422392,0,34.1955292045622,72,73,72,72,72,2.63920865369593,0,37.5526909010294,72,73,72,72,72,1.21420086504532,23,22.9767146389202,72,73,72,72,72,1.24238491698469,0,25.8754187476866,72,73,72,72,72,2.65116370024028,0,32.4555039395033,72,73,72,72,72,1.00507913564255,1,18.422143214719,72,73,72,72,72,24.8404573082457,0,46.8834697981108,45,45,45,71,45,1.77861006126387,0,12.6239853226581,4,4,4,43,4,0.814975933275043,0,14.7172288138748,10,10,10,60,10,18.7220158727164,0,35.4010151884007,28,28,28,57,28
"466","US-xSR","FT",3.14535330421035,0,45.1570007392161,72,73,72,72,72,2.96301978114312,0,43.961375096212,72,73,72,72,72,2.32159463947978,0,37.3652296047748,72,73,72,72,72,3.37769107723223,0,45.6967652974517,18,18,18,68,18,1.77960038605476,0,37.2104732822861,29,29,29,65,29,2.10733809508143,4,45.3952801241528,72,73,72,72,72,2.63528818349917,0,35.4409896064684,72,73,72,72,72,1.36810773296854,1,26.3426560312909,17,17,16,68,17,36.8320507691622,0,56.5107098166234,72,73,72,72,72,1.72594834061541,0,25.2831150687303,72,73,72,72,72,1.45755035722074,4,31.5975412058524,72,73,72,72,72,30.7080229642832,0,46.9433814301289,17,17,17,71,17
"467","US-xSR","GS",3.35592869921273,0,44.7693828009334,14,14,14,58,14,4.02186243722783,0,57.9331792499585,72,73,72,72,72,3.33637650733433,0,55.8831120226798,72,73,72,72,72,3.51097156766511,0,27.6844141895991,6,6,6,34,6,2.49157969080771,0,37.333903899939,6,6,6,47,6,2.82700060989597,10,53.9384533539901,16,16,6,67,16,3.54000201503163,0,48.11053564568,72,73,72,72,72,2.09799253757775,9,29.2700425669291,12,12,3,50,12,41.6767440649445,0,70.0502932721058,1,1,1,71,1,2.73240144496269,0,42.7617636494126,67,67,67,71,67,2.118914029331,13,42.3859493869894,19,19,6,67,19,37.2871575831891,0,63.4774250955992,72,73,72,72,72
"468","US-xSR","NGS",4.90013002868914,0,73.2738461817477,13,13,13,64,13,3.05810281922858,0,55.2596772209164,72,73,72,72,72,2.64298241594112,0,52.3072885355481,72,73,72,72,72,6.58582942118873,0,72.5803227352313,6,6,6,54,6,4.7891283175918,22,92.0456066655146,72,73,72,72,72,4.1030702176901,7,84.8843507375076,48,48,41,71,48,2.36184354097717,0,31.3520928057973,10,10,10,52,10,3.03529892091347,1,53.6410211526271,11,11,10,62,11,38.496213976754,0,72.7434675595711,18,18,18,69,18,2.01272675399711,0,20.6135958699443,6,6,6,41,6,2.99099077247452,17,33.9604958003527,0,16,11,47,28,36.952578101989,0,67.1709467916185,1,1,1,64,1
"469","US-xST","FT",3.36370772719679,0,50.0137253522728,72,73,72,72,72,8.6839681125173,0,79.283337076725,72,73,72,72,72,5.41784777318575,0,44.6211589257354,72,73,72,72,72,3.47804379232778,0,45.777307145477,13,13,13,71,13,2.63268192099349,21,43.9235080319043,72,73,72,72,72,2.27533860509871,0,41.4378533913959,72,73,72,72,72,7.8020244623806,0,71.2770996206564,72,73,72,72,72,1.95785659085916,2,35.2367186052801,72,73,72,72,72,17.0196804466584,0,44.5258680846249,72,73,72,72,72,3.31146969152181,0,25.9807005601639,72,73,72,72,72,1.31383809947052,0,15.9252046357295,4,4,4,42,4,11.5582273259076,0,36.3529312359887,72,73,72,72,72
"470","US-xST","GS",3.08945881513268,0,43.9375415043686,13,13,13,49,13,8.36045878391565,0,57.0487116028412,12,12,12,62,12,7.61008094193204,0,57.1754492072704,34,34,34,62,34,2.83215460049077,0,42.4035402179319,6,6,6,63,6,2.34549225885615,22,31.298758186726,5,8,6,51,28,2.37447051209483,3,30.051917171202,4,4,1,56,4,7.9632451803283,0,51.707513954508,16,16,16,66,16,1.99872772938527,22,21.4825579577728,7,10,8,29,30,23.9209798026444,0,59.0624605079062,15,15,15,52,15,6.52757841982378,0,34.2510946311127,10,10,10,51,10,1.9298018724077,1,5.48870986304945,0,1,1,12,2,21.0657829329447,0,54.6235116709334,13,13,13,51,13
"471","US-xST","NGS",3.40692120658336,0,44.9908376712588,11,11,11,64,11,5.23598901125326,0,54.2635801332278,72,73,72,72,72,3.32501994076326,0,41.6945524263484,72,73,72,72,72,4.12795323691315,23,58.9064390523404,13,18,11,61,34,3.29292924768882,23,60.7418090577322,72,73,72,72,72,3.80839825756824,3,71.5392370335248,72,73,72,72,72,4.76188798146873,0,47.3487250147478,72,73,72,72,72,1.96838317509167,4,36.6463777286515,16,16,12,68,16,13.851495425526,0,46.8761150680899,72,73,72,72,72,2.18164549610639,0,16.3876298147107,6,6,6,41,6,1.86218140777355,21,13.1192393069736,2,7,5,21,26,8.62222415315329,0,28.164186873553,10,10,10,57,10
"472","US-xTA","FT",3.43092546057859,0,53.5655320740973,61,61,61,71,61,4.45083272022748,0,40.7710236832506,72,73,72,72,72,3.67988077554614,0,31.1875416342756,30,30,30,66,30,3.19024384829213,0,48.9296091956369,14,14,14,64,14,2.60983971918124,1,49.3584081309622,72,73,72,72,72,2.48092569566656,1,38.7854371179624,11,11,10,68,11,3.62999972896855,0,34.5284310044865,72,73,72,72,72,1.83993173817254,0,35.9034905287843,40,40,40,70,40,17.2400608926809,0,37.1485980013456,72,73,72,72,72,3.08051076686313,0,21.988230506374,15,15,15,60,15,1.71757846930123,1,19.966074531706,5,5,4,42,5,17.7769842744961,0,38.6736460968173,72,73,72,72,72
"473","US-xTA","GS",3.53048118620121,0,48.4587491847825,12,12,12,56,12,4.56181659204734,0,45.004479856699,55,55,55,71,55,4.38832382335985,0,33.5523718483505,10,10,10,47,10,3.6212084461314,0,64.8846085692839,15,15,15,67,15,3.16833500366798,1,60.8740308395013,57,57,56,71,57,2.82839820373139,1,43.5517967941718,6,6,5,56,6,4.02544256487962,0,40.3457190174515,42,42,42,68,42,2.37303733847742,1,34.1994331963152,11,11,10,56,11,23.2498478204385,0,51.489299901767,35,35,35,67,35,3.93442206064163,0,28.6427528007986,14,14,14,55,14,2.24078974030975,0,23.737522057032,4,4,4,39,4,24.7401417867907,0,54.0979465032385,72,73,72,72,72
"474","US-xTA","NGS",5.90642077773376,0,71.6611363230118,11,11,11,55,11,4.47141396076463,0,62.4463664620766,72,73,72,72,72,3.52705914932544,0,47.5315591890149,44,44,44,71,44,6.51728551059997,0,56.6367565652561,7,7,7,50,7,4.99493639239022,2,91.6753804651937,15,15,13,69,15,4.02190227139295,4,45.5591662106166,6,6,2,50,6,3.60352723433103,0,46.4741484505955,34,34,34,68,34,3.91477736297514,0,48.2268199268552,9,9,9,39,9,11.989897028034,0,44.3283125021165,37,37,37,66,37,3.05141588353722,0,27.5471258516716,4,4,4,51,4,2.63457993532384,0,7.77840703085598,1,1,1,6,1,12.3587246155188,0,40.8833640810325,11,11,11,57,11
"475","US-xTR","FT",2.92058209410446,1,49.1203010751839,72,73,72,72,72,7.91642710472846,0,77.0706029966695,72,73,72,72,72,4.67334182577897,0,39.3823222486025,72,73,72,72,72,2.46889855996248,0,41.1944657568312,72,73,72,72,72,2.03749932447776,0,36.2103501991135,72,73,72,72,72,2.1723382474792,0,39.502111588614,40,40,40,71,40,6.82994193779658,0,71.2797338302915,72,73,72,72,72,1.88483223157619,2,33.8455011242889,72,73,72,72,72,16.8500122124677,0,46.3668433103026,72,73,72,72,72,2.89656217814942,0,25.3500145064326,72,73,72,72,72,1.40664286850349,0,12.1323574423062,5,5,5,26,5,11.5415148586042,0,38.0564031967771,72,73,72,72,72
"476","US-xTR","GS",3.84135603386285,0,59.6734467323754,13,13,13,64,13,7.33741464774415,0,59.9335377282696,13,13,13,69,13,6.72473528517507,0,53.2005643348013,12,12,12,64,12,4.19272814449754,23,72.1530046849656,13,22,15,68,38,3.44798758280212,0,60.5968524802991,15,15,15,70,15,3.73840152237066,0,72.197999022006,40,40,40,71,40,6.80029785146829,0,54.2692845233762,16,16,16,71,16,2.67708012481453,0,20.9087139741177,5,5,5,36,5,22.9410541010179,0,61.4784617830902,13,13,13,63,13,5.53333042516034,0,34.6983648971531,11,11,11,50,11,2.40571975375308,0,10.9580378687695,3,3,3,10,3,20.4998114401661,0,57.2540888409508,14,14,14,53,14
"477","US-xTR","NGS",4.22971216735744,1,50.9561559280866,9,9,8,53,9,6.0013895269135,0,70.3643625332345,72,73,72,72,72,3.7036243773792,0,46.2775657802074,72,73,72,72,72,3.84146056165279,0,50.1809956780807,12,12,12,61,12,2.49289587146246,0,44.0631781549829,12,12,12,62,12,3.12586467284039,0,59.3276924588258,63,63,63,71,63,4.85045794424569,0,54.6440425475134,72,73,72,72,72,2.22916269037834,2,18.4634057561219,5,5,3,35,5,13.2540685541849,0,48.7454253971787,72,73,72,72,72,1.95568469446716,0,18.2083742576414,7,7,7,42,7,1.84219802101048,0,8.22385829389381,2,2,2,12,2,8.46146205739313,0,34.1344753339002,29,29,29,69,29
"478","US-xUK","FT",1.96643283884686,1,32.7858225702114,13,13,12,58,13,5.01796123682378,0,50.3050666002256,72,73,72,72,72,3.09000744716265,0,33.3948074491702,72,73,72,72,72,2.92026967962462,0,33.4113988053751,8,8,8,47,8,3.02337304480098,0,58.8442545088164,72,73,72,72,72,2.61440120095232,1,49.8930072975782,72,73,72,72,72,4.35533638410816,0,42.7245614514453,72,73,72,72,72,1.5945972622805,1,30.9640901727754,72,73,72,72,72,16.1029559193816,0,35.4948128817405,32,32,32,71,32,2.00847025842798,0,21.4441660583554,72,73,72,72,72,1.02085896383189,18,3.94971964726747,0,1,1,7,19,14.5989210218342,0,32.143109103762,72,73,72,72,72
"479","US-xUK","GS",3.86403925044594,2,24.8578185927831,4,4,2,25,4,5.73502328590693,0,64.3700395399008,29,29,29,67,29,5.20441297744201,0,59.5635157401345,35,35,35,67,35,NA,NA,NA,NA,NA,NA,NA,NA,4.25263013101027,0,82.7191167467371,51,51,51,71,51,3.56023168632322,7,71.5967432887384,14,14,7,64,14,5.01377914693153,0,34.2970565109123,8,8,8,38,8,3.04835793006779,0,57.7432917795418,11,11,11,65,11,22.987405726991,0,54.7020953134165,16,16,16,69,16,4.13035289334851,0,39.5530821297858,10,10,10,52,10,2.40274805902669,0,24.6778072568477,2,2,2,30,2,22.0923752920472,0,49.4598869628801,12,12,12,61,12
"480","US-xUK","NGS",1.69680643898975,1,6.46962059793228,3,3,2,18,3,4.87896734347458,0,60.9925994600025,72,73,72,72,72,3.27967780657006,0,38.3306487655919,33,33,33,71,33,4.11742703472019,0,62.8436312374224,10,10,10,51,10,4.71197884577731,22,89.9242505869511,72,73,72,72,72,4.34386672669083,4,84.320727753588,72,73,72,72,72,4.28638954393184,0,50.8854113884493,72,73,72,72,72,1.8127640299374,0,26.7044555306788,10,10,10,51,10,15.6020596642071,0,45.5652512696713,32,32,32,71,32,2.26997260477851,0,18.5613935530584,3,3,3,42,3,1.16093451994528,0,1.16093451994528,1,1,1,0,1,12.7488165419569,0,35.4376817920864,27,27,27,61,27
"481","US-xUN","FT",2.71697746914826,0,32.5585351560998,12,12,12,64,12,8.18602540155352,0,80.4227870176017,72,73,72,72,72,4.26889841613243,0,35.4088987114172,72,73,72,72,72,3.13141354008934,0,37.4851496385315,10,10,10,64,10,2.75910926843393,0,46.6015872774778,72,73,72,72,72,2.20324117508574,0,36.8832001882088,72,73,72,72,72,6.1187030624711,0,65.0620856327061,72,73,72,72,72,1.6395872326116,0,28.6257147776435,72,73,72,72,72,15.3729974511569,0,40.1769360614633,72,73,72,72,72,2.74671207584052,0,23.6167801539383,37,37,37,69,37,1.01331289962955,0,8.1736422124484,5,5,5,32,5,11.5106696662658,0,35.1101650561395,72,73,72,72,72
"482","US-xUN","GS",3.07957460360237,1,31.59968340205,6,6,5,46,6,7.03557365632621,0,55.6547306598529,12,12,12,71,12,6.09079109178984,0,41.4582331049062,11,11,11,52,11,3.65790770588402,0,57.8510159857644,6,6,6,65,6,3.0100325008466,21,47.5514121399615,5,18,9,64,30,2.9048659449405,1,47.36408473735,4,4,3,60,4,6.14189561719409,0,42.7371295377218,11,11,11,60,11,1.79916999342786,1,3.57753613892938,2,2,1,7,2,21.1019715492383,0,58.5007732533326,36,36,36,69,36,5.36837033896689,0,32.55708578975,11,11,11,53,11,1.87631894381493,0,3.66152316458924,2,2,2,4,2,20.3018015329132,0,57.1157888159364,14,14,14,64,14
"483","US-xUN","NGS",2.76242284050778,1,30.0834880142111,11,11,10,53,11,4.31434112383446,0,61.0431786236115,72,73,72,72,72,3.11729263842143,0,43.0910832476725,72,73,72,72,72,4.58428177346066,0,54.8816540177187,13,13,13,68,13,3.05301208966985,0,54.6117480486534,72,73,72,72,72,3.13080907732806,0,54.3876854573273,72,73,72,72,72,3.69755802840873,0,48.1147965826785,72,73,72,72,72,1.70803742641712,0,28.011672424457,15,15,15,71,15,12.5965727245419,0,43.7991864437982,72,73,72,72,72,2.01126926032972,0,23.0619555713577,13,13,13,59,13,1.25775476484606,0,6.50402002877946,3,3,3,16,3,8.9964431830214,0,32.7436057953833,35,35,35,71,35
"484","US-xWD","FT",1.76259699308755,0,26.2807968654489,72,73,72,72,72,6.6393533743442,0,75.799772512496,72,73,72,72,72,3.47804320181682,0,29.1797395483819,72,73,72,72,72,1.66180469636505,0,24.1132424572527,72,73,72,72,72,1.3795327222621,0,25.0275486524866,72,73,72,72,72,1.00681748093563,0,19.6002944538378,72,73,72,72,72,5.24042169766672,0,65.0098138648024,72,73,72,72,72,1.06637321432295,0,19.5035647563098,72,73,72,72,72,15.2881638808323,0,33.6619363730672,72,73,72,72,72,1.82258751599463,0,15.2885467278244,43,43,43,69,43,0.557720580789091,0,12.0656110905905,27,27,27,67,27,10.4841219372268,0,23.4440664576676,72,73,72,72,72
"485","US-xWD","GS",1.96288102012011,0,29.5580891069333,10,10,10,62,10,5.14328535151872,0,50.3686813304739,72,73,72,72,72,5.06644660894525,0,46.8476561347219,72,73,72,72,72,2.0554815528139,0,34.8044927492909,14,14,14,58,14,1.92955601110978,0,37.7229112089867,58,58,58,71,58,1.78570010587855,1,36.2850176151419,58,58,57,71,58,4.36523872350045,0,42.1721429741352,44,44,44,70,44,1.60436194648237,0,26.4896628462009,11,11,11,59,11,22.1496198451569,0,54.1585044344679,31,31,31,68,31,3.9875094378119,0,32.2760673936178,15,15,15,60,15,1.27632309009168,0,18.1047769177887,5,5,5,49,5,20.1806290463873,0,49.2868604581828,40,40,40,70,40
